cat_id;cat_name;theme_id;theme_name;comment_text
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Доьрый день. Мусорные баки за мусором даже не видно, хочешь не хочешь бросаешь мусор на дорогу, т. К до бака не пробраться, около ул даля 3...как можно инициировать уборку мусотра/территории?
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"Согласно п. 13 ст. 2 СанПиН 2.1.3684-21 ""Хозяйствующий субъект , осуществляющий деятельность по сбору и транспортиргованию КГО, обеспечивает вывоз КГО ПО МЕРЕ ЕГО НАКОПЛЕНИЯ, но не реже 1 раза в 10 суток при темепературе наружного воздуха + 4, и ниже, а при температуре +5 и выше - не реже 1 раза в 7 суток"". 
По мере накопления мусор с площадок для КГО в нашем городе не вывозился ни разу.  Результат нарушения законодательства относительно несвоевременного графика вывоза мусора  на фото"
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не соблюдается график вывоза мусора.Грфик вывоза не висит на площадке накопления отходов,хотя по закону должен.Площадка  крупногабаритных отходов не вывозилась 2 месяца. Мусорные баки  часто переполнены.За что платим деньги этой ООО Природа не понятно.Звонишь этим  говоришь вывезите мусор, а они отвечают вывезем, заявку обрабатываем 3 дня.А дальше ничего не происходит....Мусор в полном объеме спустя 3 месяца так и не вывезли, как была свалка первое фото так и осталась, второе и третье фото.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Во дворе по адресу Брестская  5-7 огромные кучи мусора. Мусор не вывозят неделями. Контейнеры переполнены. К бакам не подойти. Ветер и дикие собаки разносят мусор по всему двору. Стоит вонь.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;здравствуйте, не своевременный вывоз ТКО и КГО.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не вывозят мусор по адресу Всесоюзная 3. Скоро будет не возможно подойти к мусорке. Прошу администрацию обратить внимание.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"Две недели не вывозят мусор около ТРК ""Сокол"" на ул. Карагандинская, 22"
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте! В выходные 10-11.07.2021 не вывозился мусор с контейнерной площадки по адресу: ул. Есимова, д. 3/1. Контейнерная площадка относится к нескольким МКД (Есимова, 3, 3/1, 3/2, Салмышская, 62), заполняются контейнеры очень быстро, вывоз мусора необходимо осуществлять ежедневно.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусор из подземного контейнера не вывозят очень продолжительный период времени. Новые пакеты не помещаются, люди ставят их рядом с контейнером
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Последний раз мусор КГО вывозили в нашем городе 28.04.2021. К 9 мая весь город превратился в одну большую свалку
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;В очередной раз закрыты контейнеры. Два открытых уже полные. Транспортная 1/1
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте. Данная проблема с несвоевременным вывозом мусора продолжается. Пожалуйста рассмотрите вариант установки третьего мусорного контейнера.  Место под ещё один мусорный контейнер есть .
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;опять опять все тоже самое,как ещё на природу влиять
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;ООО Природа нарушает график вывоза крупногабаритного мусора.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мешок в баке сгорел месяц назад, теперь контейнер всё время переполнен.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Луговая, 83. Несколько дней не вывозится мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;15.09 обращалась с нарушением вывоза мусора. Вывезли. После 15.09 вывоз ТКО был 18.09. Выгрузка была частичная, выгружены не все баки. На 21.09 контейнеры вновь полные, вывоз не производится. Вывоз крупногабаритного мусора осуществлялся последний раз 12.09. Прошу урегулировать процесс вывоза, либо убрать контейнерную площадку и вернуть режимный вывоз мусора.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;несвоевременный вывоз мусора
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не убирается мусорная площадка в центре города на улице Орлова. Прошу принять меры.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;здравствуйте, илекская 80 мусор,бардак
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Полная мусорка , не вывозят очень давно
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте, площадка для  КГО переполнена, отходы складируют за пределами площадки.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не убран строительный,хозяйственный мусор с мусорной площадки.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;не вывозят мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не вывозят мусор 3 недели. Помогите!!! Оренбург. Ул Чкалова 37
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте, на ул. Салмышской 7/2 месяцами копится мусор! Сломанные контейнеры за 4 месяца так и не поменялись, мусор не вывозится! Жуткая антисанитария!
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусор не вывозят уже пару дней, собаки растаскивают пакеты. Грязь ужасная. Это не то за что мы платим
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Приметы времени , бродячие собаки и горы мусора.  Кого мы должны поддержать на предстоящих выборах?   Только того кто прекратит это безобразие длящееся долгое время.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусор некуда складывать
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Оренбургская область, пос Голубой Факел, мусор не вывозится уже несколько недель! Кругом вонь, летит по всей округе!!!
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не вывозятся бутылки, через день-два- контейнеры. Вокруг ящиков горы!
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусор не вывозится сломанные баки. Один бак на 8 3-х этажных дома.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"Зауральная часть города, мусор не вывозят. баки полные битком, контейнерные площадки в аналогичном состоянии. 
Даля 2/3,Даля 5, Центральная 3/1"
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;В микрорайоне Солнечный 2 мусорные площадки. Обе они уже не первую неделю завалены мусором. Плата за вывоз мусора вносится жителями регулярно.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;не вывозится мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Невозможно выйти из подъезда! Мусор не вывозят уже 5ый день! И это постоянно!!! Когда наведут порядок уже!!! Центр города!!! Улица Володарского 27. Всего один дом 9ти этажный! Детской площадки нет, так что теперь детям в мусорке копаться???
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"С торца дома по адресу г.Оренбург, ул.Невельская д.30 расположены контейнеры для сбора мусора. Ограждение для контейнеров отсутствует. В результате мусор разлетается по всей придомовой территории. При обращении в ООО ""Природа"" был получен ответ, что ограждения не относятся к компетенции данной организации и за их содержание должна отвечать жилищно-коммунальная компания. При обращении в ООО ""УК ЖФ Центральная"" был получен ответ, что это тоже относится не к ним, а к собственнику земельного участка, на котором расположены мусорные контейнеры. Убедительно просим разобраться в данном вопросе и обязать собственника земельного участка привести мусорную площадку в порядок и установить ограждения."
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Продолжается уже давно. Не убирают мусор, запах стоит не выносимый. Рядом ведь школа. Гагарина 44/3
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Доброго времени суток! Контейнеры для сбора пластиковых и стеклянных отходов не вывозят уже несколько дней. Контейнеры заполнены доверху, пользоваться ими практически невозможно. Примите, пожалуйста, меры!
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"Здравствуйте! 
В п.Тюльган, около домов по ул. Октябрьской № 3 и 5 давно не производился вывоз мусора. Прошу принять меры!"
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не убран мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Вывоз мусора крупногабаритного не вывозился больше месяца
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Добрый день, мне хотелось узнать, кто вернет нашим бакам нормальный вид, пока до «Природы » наши баки были всегда в нормальном виде, мешки менялись, крышки были закрыты, таких гор не было, с приходом «Природы» баки изуродованы, это какой-то вандализм, как природоработники умудряются выгружать мешки и так уродовать крышки баков, просто диву даешься. Мусор вывозится раз в неделю, правда бывают и 2 раза в неделю, Примите пожалуйста меры, восстановите нам баки по ул Северной 6.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Уже на протяжении 5 дней не вывозиться мусор с контейнеров! Администрация не шевелиться! В природе говорят что заглубленные контейнера не исправны. Горы мусора растут и вонь усиливается!
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Завалена мусорка.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусор не вывозят  уже много дней. Такая свалка по обе стороны дома. Это мухи, крысы и вонь.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"Добрый вечер! Во дворе конституции 26 (район магазина ""Красное Белое"")  мусорные баки полные,вокруг полно мусора, просто завал),не пройти ,не проехать.Когда последний раз вывозили мусор отсюда?"
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Несвоевременный вывоз мусора постоянно! Приезжает мусоровоз и не забирает весь мусор! Салмышская,47/1
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Несвоевременная уборка мусора ,уже 4 дня не увозят мусор,образовалась свалка источающая очень неприятный запах на весь двор,окна открыть невозможно. Свалка находится очень близко к детской площадке. Эта проблема возникает регулярно.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не убрана мусорная площадка!
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте! Мусорные контейнеры по адресу: Оренбургская обл., п. Саракташ, ул. Комсомольская, 58, не освобождаются от мусора с 25 июня! Возле контейнеров организуется свалка! Запах от мусорных контейнеров при температуре окружающей среды +35 градусов, исходит просто невыносимый! Невозможно выйти на улицу! Из-за этого, детей пришлось отвезти к бабушке!
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Прекратите уже это безобразие!мусорный контейнер сломан и никто ничего не предпринимает!люди складывают мусор рядом с контейнером.необходимо срочно починить контейнер и настроить своевременный вывоз мусора!
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусорная площадка переполнена несколько дней, люди складываются мусор рядом с банками.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;не вывезен мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мне вывезенный мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;В результате нарушения графика нарушения вывоза мусора на площадке вспыхнул огонь, испорчены контейнеры, провода и деревья
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Добрый день, полные контейнеры. Мусор не куда выбросить. Джангильдина, 3
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусорные баки переполнены. Мусор не вывозится уже достаточно долго. Собаки растаскивают и создают ещё большую грязь вокруг.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Уже три дня не вывозиться мусор. Из-за того, что крышку углубленного контейнера поставили не правильно (развернули отверстием к стене) мусор складируется рядом.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;По адресу Новая 8-Пролетарская 310 не вывозится мусор. Стоит вонь, мусор разлетается по двору, антисанитария.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;в г Новотроицке возле дома ул.Зинина д.3 А уже неделю не вывозят мусор. Это какой то ужас.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;У дома нп выводится мусор с площадки.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"Добрый день!!!
Две недели не вывозят мусор!
Угол ул. Гагарина и ул. Гречушкина"
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Нет оборудованной площадки для крупногабаритного мусора.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Часто работники, которые вывозят мусор неправильно устанавливают крышки мусорных контейнеров, людям не удобно выкидывать в них мусор, из-за этого обычные мусорные мешки складируются рядом или на площадку для крупно габаритного мусора. То же самое происходит и с сетками для сбора плпстика
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте! Во дворе по адресу ул. Есимова, д. 3/1, 3/2, 3 последние дни не вывозится мусор с контейнерной площадки.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Проживаю по адресу: х. Степановский, ул. Комсомольская, д.65а. Регулярно нарушается режим вывоза мусора. По состоянию на 14.09.2021 вывоз ТКО не осуществлялся 5 дней. Контейнеры переполнены, стоит запах гнилья, мусор вываливается, разносится ветром и животными Т.к. мой дом находится в непосредственной близи от контейнерной площадки, мусор разносится в том числе на мою придомовую территорию. Я вынуждена постоянно проводить уборку территории.  Изначально при установке данной контейнерной площадки, я была против, т.к. предполагала, что будет такая ситуация. Прошу урегулировать режим вывоза, либо перенести площадку за пределы поселка. Обращения в надзорные органы безрезультативны.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;не вывозят мусор ул. ленина 56А
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусор не вывозится больше недели
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не вывозится мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Более недели не вывозят ТБО
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Нарушение сроков вывоза мусора
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте! По адресу : мкрн Ростоши , улица 4-й проезд дома 2, 3, 5 не вывозят мусор , хотя по СанПин 2.1.7.3550-19 вывоз мусора должен осуществляться ежедневно ! Примите меры !
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"добрый день! 
Периодически не своевременно вывозят МУСОР, домов рядом много и образуется просто свалка. Прошу убрать и организовать ежедневный вывоз мусора. Родимцева 10."
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Уже несколько дней не вывозят мусор. Не только здесь, но и в районе.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;не вывозят мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;На протяжении более 1 года постоянно срывают график вывоза мусора...по Коростелевых 61 и другие места этого района...
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Около 16 дней мусор не вывозится, ветром его разносит по всей улице.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Промысловый 9 .вот вывозят мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Несвоевременный вывоз мусора с контейнерной площадки
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусор из контейнеров вывозят, но рядом гора не вывозится неделями
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не вывозится крупногабаритный мусор с придомовой территории. Со слов представителей УК заявки на вывоз крупногабаритного мусора создаются каждый день
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"Приметы времени  кто же компетентен решить проблему с  вывозом мусора и содержанием контейнерных площадок?  Предлагаю выборы  19 сентября  начать с экскурсии по ""местам славы""  действующих депутатов, чтоб как говориться все стало очевидно!"
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не вывозят мусор вовремя.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Периодически скапливается большое количество крупногабаритного мусора. Это связано с тем что мусорка находится рядом с дорогой и мусор привозят грузовиками. Необходимо скорректировать график вывоза с учетом этого.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Вот такой ужас творится на Пролетарской 271, дети сегодня пошли в школу, стоит страшная вонь,антисанитария.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте! Рядом с жилым домом по улице Липовая 15/1 расположена контейнерная площадка, контейнеры на которой давно вышли из строя. Люди все равно продолжают их наполнять мусорными пакетами. Или оставлять рядом. Просьба починить контейнеры и вывезти накопленный мусор!
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;С площадки, расположенной между домами Липовая, 5/2 и Джангильдина, 13 мусор не вывозится уже который день. Вокруг мусорных баков образовалась большая куча мусора
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте! Проезд газовиков,22. Третий день не вывозится мусор.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте. Хотелось бы пожаловаться на состояние мусорных площадок и контейнеров во дворе по улице Дружбы 13. Постоянно переполнены контейнеры и завален мусорная площадка. А прямо за ней и перед ней находится детская площадка, на которой невозможно дышать из-за соответствующего запаха, исходящего от мусорки. И прежде чем попасть на площадку, нужно фактически пройтись по мусору. Просим разобраться в вопросе регулярного вывоза мусора и размещении мусорной площадки в принципе, чтобы дети не ходили по мусору и не лбьовались им.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Добрый день! По адресу Липовая 17 своевременно не вывозится мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте! Мусорная площадка, которая находится рядом с нашим домом очень редко убирается, мусор выбрасывается рядом с контейнерами, пакеты разрываются, собаки весь мусор разносят. Мусор выбрасывается не в контейнер, потому что контейнеры в нерабочем состоянии и отвернуты к забору, жильцам к ним не до добраться. Примите какие нибудь действия. С такой мусорной весной там и крысы заведутся
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не вывозится мусор совсем, свалка огромная, людям некуда выбрасывать отходы жизнедеятельности
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не вывозят мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Проблема своевременного вывоза, стаи собак и ветер  разносят мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не убран мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;2 недели не вывозят крупногабаритный мусор, донковцева 17/1
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"Требую разобраться в проблеме не своевременного вывоза мусора. В связи с высокой температурой воздуха стоит невыносимая вонь мусорных отходов. А так же прошу организовать вывоз мусора от частных нелегальных  торговых точек-которые весомо добавляют мусор и скидывают тухлые продукты после совей деятельности. Мусорка в ужасном состоянии-все выломано под таким количеством мусора. Также требуется не только вывоз но и ремонт.
В случае бездействия будем вынуждены обращаться в другие органы управления."
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Крупный мусор не вывозился с 2020 года, пршу принять меры. Ветки и деревья воляются уже месяц.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Более 2-х недель не убирают мусор.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Из трёх баков для мусора в рабочем состоянии только один, у одного сломана крышка другой всегда развернут (так же не работает). Одного бака на весь район не достаточно- в итоге мусор повсюду бак слишком быстро заполняется.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Баки переполнены
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не вывозится мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Чкалова 31, работает один мусорный контейнер, остальные закрыты, мусор собрался за два часа, что будет завтра?
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;здравствуйте, салмышская 32/2 уже какой день лежит данная куча...
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Салмышская, 47/1, мусор не вывозят несколько дней
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусор не вывозят уже несколько недель, Пусть администрация сельсовета примет меры.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"Крышки мусорных баков отвергнуты от дороги 
Не вывезены горы мусора у заполненных мусорных баков"
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;"Здравствуйте! Постоянно нарушается график вывоза мусора по ул. Советская 17 г. Новотроицк. Лето, +40, мусор гниёт 5 день. Диалог с ООО Природа веду в постоянном режиме с февраля месяца. Мусор вывозится только после сообщения в адрес рег оператора. В последнее время, к всему прочему, рег оператор начал ""прикрывать"" свои нарушения тем, что площадка накопления ТКО оборудована в нарушение СанПин, однако сами этот СанПин по срокам соблюдать не собираются. Я уже отправил обращение в аппарат губернатора по оснащению площадки, но жить с постоянно полными баками мусора, а ещё и с разбросаны ветром по всему двору мусором, нет сил. Прошу принять меры в отношении соблюдения сроков вывоза ТКО и КГО."
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;город Новотроицк остановка проспект Комсомольский  ужас творится мусор уже на дорогу периваливает
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;возле ул.М.Корецкой 27 в Новотроицке несколько дней не вывозят мусор. это ужас
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Здравствуйте! Просим обратить внимание на частный сектор. Мусор не вывозится, горы мусора лежат месяцами, разбитые контейнерные баки, площадки давно нет, вокруг не скошенная сорная трава, мусор летит по всей улице.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Полные контейнеры
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Больше месяца не вывозят МУСОР с подземного контейнера, и жители вынуждены складывать мусор рядом с контейнером, Сотрудники ссылаются что контейнер сломан, а ремонтировать или заменить на другой не хотят. И отказываются вывозить мусор с контейннра.Пожалуйста помогите решить проблему с вывозом мусора на Беляевской 57.А то мы уже не знаем куда обратиться!!!
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусорка на въезде в посёлок имени Куйбышева по ул Осеняя, мусорные баки практически постоянно полные, мусор разлетается по всему посёлку. Просим рассмотреть перенос контейнерной площадки с центральной улицы на менее видное место, и обязать соответствующие службы для постоянного вывоза мусора.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусор не вывозят около месяца, один из баков стоит почему-то без крышки. И если что то это все на детской площадке. Мусор разлетается в разные стороны. Про какие нормы СанПИНА МОЖЕТ ИДТИ РЕЧЬ!
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Совсем не вывозят мусор, уже неделю лежит на переулке Мичуринском.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не вывозят мусор
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Не вывозят мусор .
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;2 дня не вывозят мусор. контейнеры  забиты.
2;Дворы;26;Нарушение графика вывоза мусора с контейнерной площадки;Мусорная площадка находится рядом с детской площадкой, никакого ограждения нет, мусора скапливается огромная куча, ветер, дети раскидывают мусор. 1 августа мусор загорелся, пожарная машина тушила целый час, теперь большая грязная, мокрая и ванючая куча, во весь двор. Кто это будет убирать и когда будет нормальное ограждение, безопасное для детей, за что мы платим деньги?
